"Id";"ScreenName";"Description";"Name";"FollowersCount";"Protected";"Verified";"GeoEnabled";"StatusesCount";"FriendsCount";"Language";"ModificationTimestamp"
14347745;"eclisham";"";"";0;"0";"";"";0;0;"";"2015-02-16 11:48:03"
14347747;"DeKoning";"";"Brian DeKoning";0;"0";"";"";0;0;"";"2015-02-04 14:49:22"
14347816;"fshroff";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:35:52"
14347931;"rkref";"";"roadkillrefugee";0;"0";"";"";0;0;"";"2015-02-04 15:29:43"
14347960;"laven";"";"laven";0;"0";"";"";0;0;"";"2015-02-04 11:17:08"
14347972;"Heminator";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:39:58"
14348014;"melissagomez";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:52:05"
14348017;"MissTanya";"";"";0;"0";"";"";0;0;"";"2015-02-14 21:19:51"
14348157;"crampell";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:34:03"
14348419;"ryanbradshaw";"";"";0;"0";"";"";0;0;"";"2015-02-11 17:07:26"
14348594;"hodgman";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:46:45"
14348702;"DHA_2010";"";"Daryl";0;"0";"";"";0;0;"";"2015-02-04 02:07:20"
14348719;"Natsuki_V";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:44:40"
14349013;"SugarJones";"";"Sugar Jones";0;"0";"";"";0;0;"";"2015-02-06 01:13:16"
14349101;"vincentmatalon";"";"";0;"0";"";"";0;0;"";"2015-03-12 14:58:08"
14349331;"yohang88";"";"Yoga Hanggara";0;"0";"";"";0;0;"";"2015-02-04 18:02:20"
14349700;"nachtSonnen";"";"";0;"0";"";"";0;0;"";"2015-02-07 08:00:32"
14349890;"ThePekingDuck";"";"";0;"0";"";"";0;0;"";"2015-02-06 20:56:14"
14349967;"Lionesskeeper";"";"";0;"0";"";"";0;0;"";"2015-03-05 03:41:19"
14350068;"benfurber";"";"Ben Furber";0;"0";"";"";0;0;"";"2015-02-08 10:30:49"
14350118;"Michael_Finberg";"";"Michael Finberg";0;"0";"";"";0;0;"";"2015-02-04 02:12:08"
14350121;"haelhaelhael";"";"";0;"0";"";"";0;0;"";"2015-03-13 17:01:16"
14350255;"3rdEden";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:30:42"
14350280;"nivellism";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:05:15"
14350393;"USJFCOM";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:44:57"
14350539;"Big_Brozer";"";"Big Brother";0;"0";"";"";0;0;"";"2015-02-06 23:01:41"
14350762;"zecool";"";"Jacques Cool";0;"0";"";"";0;0;"";"2015-02-04 17:39:25"
14350997;"baital";"";"baital";0;"0";"";"";0;0;"";"2015-03-12 20:23:21"
14351053;"fixcongress";"";"Fix Congress First";0;"0";"";"";0;0;"";"2015-02-04 10:44:38"
14351160;"universityboy";"";"Martin Hughes";0;"0";"";"";0;0;"";"2015-02-07 08:24:49"
14351193;"burgerbaroness";"";"Jessica Rossi";0;"0";"";"";0;0;"";"2015-02-06 21:43:39"
14351473;"AfroLez";"";"Aishah Simmons";0;"0";"";"";0;0;"";"2015-02-04 09:40:17"
14351476;"cedbuzz";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:14:16"
14351526;"jodah";"";"jodah";0;"0";"";"";0;0;"";"2015-02-07 00:30:57"
14351628;"Nattfall";"";"";0;"0";"";"";0;0;"";"2015-02-14 22:36:18"
14351717;"MarkDC";"";"";0;"0";"";"";0;0;"";"2015-02-11 22:06:43"
14351759;"jorritkr";"";"Jorrit";0;"0";"";"";0;0;"";"2015-02-16 05:24:52"
14351942;"anotherlab";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:26:12"
14352112;"ericjodom";"";"";0;"0";"";"";0;0;"";"2015-02-05 16:57:36"
14352178;"AuthorAlchemy";"";"";0;"0";"";"";0;0;"";"2015-02-15 01:07:35"
14352190;"MikeTatay";"";"Mike Tatay";0;"0";"";"";0;0;"";"2015-02-05 19:41:35"
14352452;"fariaroberta";"";"Roberta Faria";0;"0";"";"";0;0;"";"2015-02-11 12:14:23"
14352485;"justinmeader";"";"Justin Meader";0;"0";"";"";0;0;"";"2015-02-28 10:45:58"
14352517;"SteveHaase";"";"Steve Haase";0;"0";"";"";0;0;"";"2015-03-07 11:43:55"
14352556;"seattletimes";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:14:43"
14352592;"gurulloyd";"";"";0;"0";"";"";0;0;"";"2015-02-10 09:13:19"
14352707;"alanna_shaikh";"";"Alanna Shaikh";0;"0";"";"";0;0;"";"2015-02-06 22:55:36"
14353189;"Alicia_at_Honda";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:00:46"
14353195;"BenRosenzweig";"";"";0;"0";"";"";0;0;"";"2015-02-07 15:38:28"
14353202;"foreignoffice";"";"Foreign Office (FCO)";0;"0";"";"";0;0;"";"2015-02-04 02:48:09"
14353392;"NoReservations";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:27:50"
14353435;"guybingley";"";"Guy Bingley";0;"0";"";"";0;0;"";"2015-02-11 08:37:50"
14353466;"tbbtsite";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:19:45"
14353605;"CarrollCenter";"";"CarrollCenter";0;"0";"";"";0;0;"";"2015-02-05 23:47:06"
14353727;"dhruvpatel";"";"Dhruv Patel";0;"0";"";"";0;0;"";"2015-02-05 11:17:35"
14353731;"robmeister30";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:51:07"
14353742;"bostoncatholic";"";"Archdio. of Boston";0;"0";"";"";0;0;"";"2015-02-15 04:36:25"
14353761;"urlesque";"";"urlesque (dot)com";0;"0";"";"";0;0;"";"2015-02-04 02:22:04"
14353855;"raz0r_sex";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:34:23"
14353862;"puvanan";"";"Puvanan Nadaraja";0;"0";"";"";0;0;"";"2015-02-09 03:38:55"
14353891;"OKMagazine";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:12:01"
14353932;"JamesScholes";"";"";0;"0";"";"";0;0;"";"2015-02-26 01:40:01"
14353977;"Ramblingdeb";"";"Ramblingdeb";0;"0";"";"";0;0;"";"2015-03-15 13:21:58"
14354091;"projo";"";"Providence Journal";0;"0";"";"";0;0;"";"2015-02-05 16:45:03"
14354144;"gregorylent";"";"gregorylent";0;"0";"";"";0;0;"";"2015-02-04 02:32:53"
14354304;"wikiHow";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:07:24"
14354529;"emmanuel_urzua";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:54:39"
14354562;"MarkBegich";"";"MarkBegich";0;"0";"";"";0;0;"";"2015-02-09 01:08:10"
14354747;"ruxa";"";"";0;"0";"";"";0;0;"";"2015-02-14 23:20:07"
14355139;"maaymello";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:47:07"
14355201;"richpria";"";"";0;"0";"";"";0;0;"";"2015-02-14 22:55:56"
14355318;"electricfork";"";"";0;"0";"";"";0;0;"";"2015-02-14 21:25:45"
14355388;"grantruby";"";"";0;"0";"";"";0;0;"";"2015-04-03 05:32:13"
14355443;"ninjaclectic";"";"aaron ginoza";0;"0";"";"";0;0;"";"2015-03-07 19:31:42"
14355546;"An_Egyptian";"";"An_Egyptian";0;"0";"";"";0;0;"";"2015-03-04 08:55:10"
14355734;"BrianNeudorff";"";"";0;"0";"";"";0;0;"";"2015-02-08 10:30:33"
14355780;"bkk";"";"bkk";0;"0";"";"";0;0;"";"2015-02-28 12:04:34"
14355818;"n3tho";"";"n3tho";0;"0";"";"";0;0;"";"2015-02-05 22:55:17"
14355899;"NKOTB";"";"NKOTB";0;"0";"";"";0;0;"";"2015-02-04 01:58:07"
14355949;"drsuzy";"";"Dr. Susan Block";0;"0";"";"";0;0;"";"2015-03-15 13:49:31"
14356146;"kprobe";"";"Mark Kolb";0;"0";"";"";0;0;"";"2015-03-02 01:00:07"
14356350;"BizarreFoods";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:21:36"
14356557;"LAupDates";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:22:47"
14356601;"TylerGreenDC";"";"";0;"0";"";"";0;0;"";"2015-02-04 08:52:34"
14356660;"wogsland";"";"Brad Wogsland";0;"0";"";"";0;0;"";"2015-02-09 02:22:32"
14357265;"boyreporter";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:46:16"
14357273;"mgeist";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:27:48"
14357338;"NeowinFeed";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:37:16"
14357465;"timwasher";"";"Tim Washer";0;"0";"";"";0;0;"";"2015-02-16 13:03:39"
14357704;"nbrunskill";"";"";0;"0";"";"";0;0;"";"2015-02-04 10:43:36"
14357778;"guynameddave";"";"";0;"0";"";"";0;0;"";"2015-03-05 21:00:49"
14357895;"WiedenKennedy";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:09:17"
14357956;"Lenslinger";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:28:47"
14358172;"MetroPhilly";"";"";0;"0";"";"";0;0;"";"2015-02-07 21:01:10"
14358331;"melaniemcbride";"";"Melanie McBride";0;"0";"";"";0;0;"";"2015-02-10 12:54:10"
14358365;"lucchesi";"";"Paolo Lucchesi";0;"0";"";"";0;0;"";"2015-02-06 01:16:17"
14358443;"malatorre";"";"Mauricio Alatorre";0;"0";"";"";0;0;"";"2015-02-04 14:58:52"
14358491;"BmtEnterprise";"";"";0;"0";"";"";0;0;"";"2015-02-04 10:03:01"
14358707;"stevecott";"";"";0;"0";"";"";0;0;"";"2015-02-26 06:04:19"
14358739;"_Avni";"";"Àvni  ?";0;"0";"";"";0;0;"";"2015-02-05 22:21:51"
14358985;"fulgerica";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:16:30"
14358994;"BLeAmz";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:14:17"
14359005;"ausphotog";"";"";0;"0";"";"";0;0;"";"2015-03-15 10:04:29"
14359134;"karandeep";"";"";0;"0";"";"";0;0;"";"2015-03-17 08:06:45"
14359184;"mickrad";"";"";0;"0";"";"";0;0;"";"2015-02-08 10:31:17"
14359393;"ahlost";"";"ahlost";0;"0";"";"";0;0;"";"2015-03-04 21:42:44"
14359442;"wickeddollz";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:06:11"
14359586;"Naeema";"";"Naeema";0;"0";"";"";0;0;"";"2015-02-16 18:39:00"
14359655;"motorrader1";"";"HLW";0;"0";"";"";0;0;"";"2015-02-28 11:40:59"
14359717;"fustat";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:33:48"
14359728;"JRBtrip";"";"Jon Brassey";0;"0";"";"";0;0;"";"2015-02-11 12:59:24"
14359800;"Adamlapthorn";"";"Adamlapthorn";0;"0";"";"";0;0;"";"2015-02-08 23:19:01"
14359883;"rprokic";"";"rprokic";0;"0";"";"";0;0;"";"2015-02-05 11:06:09"
14360170;"the_college";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:32:57"
14360455;"LaPeste";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:18:18"
14360468;"guillaumgrallet";"";"guillaumgrallet";0;"0";"";"";0;0;"";"2015-02-16 17:20:17"
14360516;"jeffsonstein";"former IT prof @ RIT now back in Startupland, mobile tech junkie, old hacker. this is my personal account http://t.co/rjo9YOB7PO";"Jeff Sonstein";1637;"0";"0";"1";120030;866;"en";"2015-01-29 15:10:36"
14360602;"rasamalaysia";"";"";0;"0";"";"";0;0;"";"2015-03-04 09:52:11"
14360688;"omgal";"";"Rebecca Pacheco";0;"0";"";"";0;0;"";"2015-02-06 01:07:50"
14360757;"randomhouse";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:18:05"
14360767;"wabc";"";"wabc";0;"0";"";"";0;0;"";"2015-02-04 20:22:27"
14360844;"kabc";"";"";0;"0";"";"";0;0;"";"2015-03-18 10:33:55"
14360939;"actionnews";"";"actionnews";0;"0";"";"";0;0;"";"2015-02-16 18:54:13"
14361150;"MarieMonDieu";"";"MarieMonDieu";0;"0";"";"";0;0;"";"2015-02-11 10:05:50"
14361155;"Refugees";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:04:08"
14361184;"xriva";"";"Kevin John Gilhooly";0;"0";"";"";0;0;"";"2015-03-16 19:07:05"
14361253;"ClickZ";"";"ClickZ";0;"0";"";"";0;0;"";"2015-02-06 18:14:08"
14361343;"zioneyemedia";"";"";0;"0";"";"";0;0;"";"2015-03-04 09:17:24"
14361414;"mattzieger";"";"mattzieger";0;"0";"";"";0;0;"";"2015-02-25 22:08:56"
14361446;"Cyr1us";"";"";0;"0";"";"";0;0;"";"2015-03-12 21:50:45"
14361581;"foodandfarming";"";"Lilian Schaer ";0;"0";"";"";0;0;"";"2015-03-12 13:25:10"
14362028;"natives";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:51:37"
14362200;"Admore";"";"David Damore";0;"0";"";"";0;0;"";"2015-02-25 11:54:27"
14362241;"ArchDaily";"";"";0;"0";"";"";0;0;"";"2015-02-09 01:13:58"
14362337;"runawaydorothy";"";"runaway dorothy";0;"0";"";"";0;0;"";"2015-02-04 20:16:41"
14362530;"johngogarty";"";"johngogarty";0;"0";"";"";0;0;"";"2015-02-16 23:04:10"
14362575;"brittanitaylor";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:19:25"
14362594;"heniadis";"";"";0;"0";"";"";0;0;"";"2015-02-14 23:45:16"
14362636;"stefanpinto";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:07:39"
14362684;"aminorjourney";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:24:20"
14363015;"cssquirrel";"";"";0;"0";"";"";0;0;"";"2015-02-15 10:00:13"
14363033;"ppviche";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:07:22"
14363057;"jacquejo";"";"Jacque Jo Bland";0;"0";"";"";0;0;"";"2015-02-09 03:36:12"
14363114;"lanibear55";"";"lanibear55";0;"0";"";"";0;0;"";"2015-02-04 15:06:58"
14363167;"tentblogger";"";"John Saddington";0;"0";"";"";0;0;"";"2015-03-12 16:39:43"
14363211;"kirstenwright";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:33:07"
14363213;"newtactics";"";"newtactics";0;"0";"";"";0;0;"";"2015-02-15 13:44:47"
14363273;"shakeshack";"";"Shake Shack Flashmob";0;"0";"";"";0;0;"";"2015-02-04 20:30:20"
14363297;"Manena";"";"";0;"0";"";"";0;0;"";"2015-02-09 00:13:12"
14363353;"travelchannel";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:39:15"
14363427;"Renee3";"";"Renée Warren";0;"0";"";"";0;0;"";"2015-02-06 21:02:57"
14363555;"allthingsnoisy";"";"";0;"0";"";"";0;0;"";"2015-02-16 20:53:26"
14363619;"sdrosenb";"";"Scott Rosenblum";0;"0";"";"";0;0;"";"2015-02-04 10:29:55"
14363657;"Joanndotcom";"";"Joanndotcom";0;"0";"";"";0;0;"";"2015-02-16 20:00:42"
14363806;"AspenSnowmass";"";"Aspen/Snowmass";0;"0";"";"";0;0;"";"2015-02-05 23:43:10"
14363917;"rogergil79";"";"Roger Gil";0;"0";"";"";0;0;"";"2015-03-08 19:07:29"
14364046;"danniboi07";"";"Daniel Kimbrough";0;"0";"";"";0;0;"";"2015-02-08 05:51:23"
14364049;"jasonkincaid";"";"Jason Kincaid";0;"0";"";"";0;0;"";"2015-02-04 02:22:01"
14364177;"montse_garcia";"";"";0;"0";"";"";0;0;"";"2015-02-16 22:22:51"
14364456;"Geldeya";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:37:11"
14364665;"plowenthal";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:16:31"
14364705;"pgcat";"";"Priya Ganapati";0;"0";"";"";0;0;"";"2015-02-11 09:55:50"
14364779;"Callaway";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:21:38"
14365001;"kansandhaus";"";"";0;"0";"";"";0;0;"";"2015-02-14 22:40:52"
14365049;"40Tech";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:21:47"
14365068;"Wachovia";"";"";0;"0";"";"";0;0;"";"2015-02-04 10:29:18"
14365108;"jasondunn";"";"";0;"0";"";"";0;0;"";"2015-02-14 23:13:25"
14365202;"MissEDCofie";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:57:42"
14365346;"nathomson";"";"nathomson";0;"0";"";"";0;0;"";"2015-02-11 10:05:14"
14365353;"kinagrannis";"";"kina grannis";0;"0";"";"";0;0;"";"2015-02-05 16:26:41"
14365527;"1p";"";"Paul Worsham";0;"0";"";"";0;0;"";"2015-03-15 14:50:46"
14365780;"EdPomfret";"";"Ed Pomfret";0;"0";"";"";0;0;"";"2015-02-12 07:09:55"
14365818;"lylebignon";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:08:20"
14365976;"GeorgeDvorsky";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:08:21"
14366434;"joshuapittman";"";"Joshua Pittman";0;"0";"";"";0;0;"";"2015-03-04 17:16:42"
14366538;"billiepate";"";"";0;"0";"";"";0;0;"";"2015-02-11 20:10:44"
14366669;"martinomalley";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:15:43"
14366976;"bxchen";"";"Brian X. Chen";0;"0";"";"";0;0;"";"2015-02-06 20:58:02"
14367111;"stellapastores";"";"";0;"0";"";"";0;0;"";"2015-02-12 04:40:31"
14367263;"chakkaran";"";"chakkaran";0;"0";"";"";0;0;"";"2015-02-04 19:44:25"
14367363;"ThomasBerndtson";"";"";0;"0";"";"";0;0;"";"2015-04-03 05:35:50"
14367591;"benfrancis";"";"Benedict Francis";0;"0";"";"";0;0;"";"2015-02-09 07:06:15"
14367597;"aimperial";"";"aimperial";0;"0";"";"";0;0;"";"2015-02-05 19:40:30"
14367635;"jofrix";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:27:18"
14367669;"kimmaicutler";"";"Kim-Mai Cutler";0;"0";"";"";0;0;"";"2015-02-06 00:23:53"
14367725;"lekahe";"";"Leena";0;"0";"";"";0;0;"";"2015-02-06 18:17:46"
14367751;"FooteSteppes";"";"";0;"0";"";"";0;0;"";"2015-02-08 07:52:31"
14367761;"mariachong";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:05:17"
14367767;"tgdaily";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:16:20"
14367955;"killerswan";"";"";0;"0";"";"";0;0;"";"2015-03-13 20:47:16"
14368048;"lomokev";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:04:17"
14368074;"craignewmark";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:47:15"
14368272;"amendedestages";"";"Christian Boelling";0;"0";"";"";0;0;"";"2015-03-12 13:00:47"
14368393;"darkcafedays";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:47:44"
14368430;"FrankStrovel";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:15:37"
14368437;"STARANDBUCWILD";"";"Star & Buc Wild";0;"0";"";"";0;0;"";"2015-02-06 19:10:08"
14368511;"liberalgeek";"";"liberalgeek";0;"0";"";"";0;0;"";"2015-02-24 13:13:19"
14368570;"Mannaz";"";"";0;"0";"";"";0;0;"";"2015-02-07 07:32:16"
14368584;"tdoyon";"";"TheresaDoyon";0;"0";"";"";0;0;"";"2015-02-06 01:17:58"
14368622;"ludoFJ";"";"";0;"0";"";"";0;0;"";"2015-02-26 23:28:09"
14368795;"overstockart";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:36:47"
14368869;"DaveLegg";"";"DaveLegg";0;"0";"";"";0;0;"";"2015-02-11 15:16:55"
14368882;"lwaltzer";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:06:29"
14368903;"diptychal";"";"";0;"0";"";"";0;0;"";"2015-03-17 14:18:49"
14368972;"eboo";"";"eboo";0;"0";"";"";0;0;"";"2015-03-12 14:45:45"
14369216;"achitnis";"";"";0;"0";"";"";0;0;"";"2015-02-11 16:07:49"
14369310;"maheshmurthy";"";"Mahesh Murthy";0;"0";"";"";0;0;"";"2015-02-05 11:39:26"
14369768;"mat_johnson";"";"";0;"0";"";"";0;0;"";"2015-02-07 15:39:01"
14369855;"chirpinhard";"";"Chirpin' Hard";0;"0";"";"";0;0;"";"2015-02-06 17:43:57"
14369901;"WeAreTeachers";"";"";0;"0";"";"";0;0;"";"2015-02-08 02:49:29"
14370272;"brettmartin";"";"";0;"0";"";"";0;0;"";"2015-02-16 21:42:43"
14370307;"rimarama";"";"";0;"0";"";"";0;0;"";"2015-02-11 10:06:09"
14370358;"CindyKing";"";"Cindy King";0;"0";"";"";0;0;"";"2015-02-04 02:45:14"
14370596;"christel_escosa";"";"";0;"0";"";"";0;0;"";"2015-02-16 17:05:06"
14370739;"gazettedotcom";"";"";0;"0";"";"";0;0;"";"2015-03-05 02:24:01"
14370819;"downwithtyranny";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:13:56"
14370917;"carlazanoni";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:29:16"
14370997;"knowyouronion";"";"Efren Pascal";0;"0";"";"";0;0;"";"2015-03-12 18:53:17"
14371054;"DavidAtlanta";"";"David K.";0;"0";"";"";0;0;"";"2015-02-15 18:22:17"
14371098;"philwarner";"";"philwarner";0;"0";"";"";0;0;"";"2015-03-12 00:06:02"
14371365;"johnrickards";"";"john rickards";0;"0";"";"";0;0;"";"2015-02-11 11:56:08"
14371542;"Shaun_Sinclair";"";"Shaun Sinclair";0;"0";"";"";0;0;"";"2015-02-04 10:11:04"
14371668;"madmongol";"";"Altan Khendup";0;"0";"";"";0;0;"";"2015-02-06 21:02:21"
14371873;"oceanhealth";"";"";0;"0";"";"";0;0;"";"2015-02-25 20:22:04"
14371928;"from_within";"";"David Enzel";0;"0";"";"";0;0;"";"2015-03-04 08:55:08"
14371931;"beachandcruise";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:05:06"
14371933;"chiclet";"";"chiclet";0;"0";"";"";0;0;"";"2015-02-28 17:30:59"
14372049;"cybelemeyer";"";"cybelemeyer";0;"0";"";"";0;0;"";"2015-02-06 01:28:52"
14372059;"essentialU";"";"Kayla Fioravanti";0;"0";"";"";0;0;"";"2015-02-06 17:39:58"
14372091;"BoardingArea";"";"";0;"0";"";"";0;0;"";"2015-02-11 08:29:37"
14372104;"gchahal";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:49:52"
14372143;"jasonfried";"";"";0;"0";"";"";0;0;"";"2015-02-04 01:58:08"
14372193;"samcrowther";"";"Sam Crowther";0;"0";"";"";0;0;"";"2015-02-09 02:52:59"
14372194;"melcaylo";"";"Mel Caylo";0;"0";"";"";0;0;"";"2015-02-06 18:31:40"
14372478;"TapTapRevenge";"";"Tap Tap Revenge";0;"0";"";"";0;0;"";"2015-02-28 12:23:58"
14372486;"engadget";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:03:42"
14372509;"stacyharp";"";"";0;"0";"";"";0;0;"";"2015-02-05 22:37:36"
14372538;"expathos";"";"Richard Kastelein";0;"0";"";"";0;0;"";"2015-02-05 14:17:16"
14372559;"financeguru";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:18:11"
14372604;"science_goddess";"";"";0;"0";"";"";0;0;"";"2015-03-04 13:06:31"
14372614;"hsofia";"";"";0;"0";"";"";0;0;"";"2015-03-12 21:20:50"
14372671;"mcontrol";"";"mcontrol";0;"0";"";"";0;0;"";"2015-02-04 16:55:10"
14372726;"persib";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:08:37"
14372763;"polydramatica";"";"Lolren Stickyton";0;"0";"";"";0;0;"";"2015-02-27 03:26:35"
14372852;"operninha";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:05:03"
14373036;"sachinag";"";"Sachin Agarwal";0;"0";"";"";0;0;"";"2015-02-18 21:02:19"
14373062;"la_ovni";"";"la_ovni";0;"0";"";"";0;0;"";"2015-02-06 00:15:33"
14373302;"grlong85";"";"";0;"0";"";"";0;0;"";"2015-02-17 20:56:45"
14373546;"dalemugford";"";"Dale Mugford";0;"0";"";"";0;0;"";"2015-02-04 02:17:17"
14373598;"fetts";"";"FETTS";0;"0";"";"";0;0;"";"2015-02-06 17:06:11"
14373703;"charliechou";"";"??????????";0;"0";"";"";0;0;"";"2015-02-11 23:11:42"
14373712;"craig_mcquinn";"";"Craig";0;"0";"";"";0;0;"";"2015-02-04 18:10:46"
14373805;"cyr";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:59:29"
14373998;"tweam";"";"Tweam";0;"0";"";"";0;0;"";"2015-02-06 17:09:55"
14374075;"madebymany";"";"Made by Many";0;"0";"";"";0;0;"";"2015-02-05 18:52:11"
14374342;"me_";"";"me_";0;"0";"";"";0;0;"";"2015-02-06 00:52:27"
14374469;"carnationberlin";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:56:59"
14374517;"lewisdvorkin";"";"lewisdvorkin";0;"0";"";"";0;0;"";"2015-02-04 04:06:49"
14374742;"fabioricotta";"";"";0;"0";"";"";0;0;"";"2015-03-05 02:53:51"
14374797;"Packard_Sonic";"";"Packard Sonic";0;"0";"";"";0;0;"";"2015-02-04 12:27:51"
14374966;"BeetleCarDriver";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:50:33"
14375022;"ManuelTheWaiter";"";"";0;"0";"";"";0;0;"";"2015-03-08 19:06:51"
14375110;"fogus";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:57:32"
14375414;"thezompus";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:49:47"
14375658;"JoannaPoppink";"";"Joanna Poppink, MFT";0;"0";"";"";0;0;"";"2015-03-04 15:53:49"
14375915;"mcondition";"";"";0;"0";"";"";0;0;"";"2015-02-05 16:58:05"
14376373;"FionaForbes";"";"FionaForbes";0;"0";"";"";0;0;"";"2015-02-05 17:45:51"
14376465;"GlamazonDiaries";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:02:53"
14376533;"Su";"";"Sushaantu";0;"0";"";"";0;0;"";"2015-02-05 18:57:42"
14376953;"coolhunting";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:07:45"
14376990;"MoxieSoft";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:02:34"
14377012;"golp";"";"golp";0;"0";"";"";0;0;"";"2015-02-11 14:24:59"
14377053;"nfora";"";"Jason Martyn";0;"0";"";"";0;0;"";"2015-03-13 16:46:18"
14377213;"gamespotuk";"";"GameSpot UK";0;"0";"";"";0;0;"";"2015-02-04 04:23:47"
14377259;"tibits";"";"";0;"0";"";"";0;0;"";"2015-03-04 09:48:37"
14377362;"nicolasvoisin";"";"Nicolas Voisin";0;"0";"";"";0;0;"";"2015-02-06 17:19:15"
14377387;"wardomatic";"";"";0;"0";"";"";0;0;"";"2015-02-11 14:56:28"
14377403;"gradwolf";"";"gradwolf";0;"0";"";"";0;0;"";"2015-02-05 14:12:50"
14377563;"surfline";"";"SURFLINE";0;"0";"";"";0;0;"";"2015-02-05 18:25:16"
14377605;"TheDemocrats";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:09:53"
14377633;"RTGit";"";"Ready To Go i.t.";0;"0";"";"";0;0;"";"2015-02-06 17:13:14"
14377702;"TUC";"";"TUC";0;"0";"";"";0;0;"";"2015-03-09 03:36:56"
14377870;"MailChimp";"";"MailChimp";0;"0";"";"";0;0;"";"2015-03-05 19:54:05"
14378113;"DanielPink";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:26:26"
14378281;"ErikaLehmann";"";"Erika Lehmann";0;"0";"";"";0;0;"";"2015-02-16 18:27:42"
